Location,Date_Time,Temperature_C,Humidity_pct,Precipitation_mm,Wind_Speed_kmh,Weather_Description,Work_Suitability,Flood_Risk
"Kochi, Kerala",1/3/2024,31.37,82.51,1.760262845,16.42,Moderate Rainfall,Yes,Low
"Kota, Rajasthan",3/6/2024,34.09,30.49,7.074694776,5.85,Heavy Rainfall,No,High
"Nagpur, Maharashtra",1/30/2024,24.73,38.2,6.705586705,23.97,Moderate Rainfall,Yes,High
"Indore, Madhya Pradesh",3/9/2024,25.12,38.69,9.49248734,14.39,Heavy Rainfall,No,High
"Gandhar, Gujarat",4/25/2024,35.79,55.32,2.12118979,11.24,Moderate Rainfall,Yes,Low
"Jamnagar, Gujarat",5/6/2024,24.65,42.3,2.854449317,13.4,Moderate Rainfall,Yes,Low
"Mumbai, Maharashtra",1/9/2024,31.99,77.91,7.762228852,10.7,Heavy Rainfall,No,High
Delhi,4/8/2024,26.51,51.56,8.768091676,7.77,Heavy Rainfall,No,High
"Bengaluru, Karnataka",3/22/2024,5.157722415,55.74168257,9.846893653,17.78403474,Heavy Rainfall,No,High
"Chennai, Tamil Nadu",4/30/2024,36.25,71.37,1.686236566,10.03,Moderate Rainfall,Yes,Low
"Raipur, Chhattisgarh",5/16/2024,21.23,34.51,9.950175144,17.41,Heavy Rainfall,No,High
"Agra, Uttar Pradesh",3/22/2024,33.51,33.23,0.779256873,5.21,Other,Yes,Low
"Noida, Uttar Pradesh",2/2/2024,21.89,38,9.527718266,13.34,Heavy Rainfall,No,High
"Hazira, Gujarat",1/11/2024,26.16,62.93,7.877388619,14.84,Heavy Rainfall,No,Low
"Vijaipur, Madhya Pradesh",3/21/2024,29.94,53.75,2.468793948,28.17,Moderate Rainfall,Yes,Low
"Kakinada, Andhra Pradesh",3/24/2024,34.27,61,4.18171745,13.72,Moderate Rainfall,Yes,Low
"Jagdishpur, Uttar Pradesh",2/28/2024,29.22,65.97,2.232325948,18.5,Moderate Rainfall,Yes,Low
"Bina, Madhya Pradesh",3/19/2024,22.15,57.61,0.972616694,19.04,Clear,Yes,Low
"Bijaipur, Madhya Pradesh",2/10/2024,32.42,43.51,4.814445833,10.21,Moderate Rainfall,Yes,Low
"Pata, Uttar Pradesh",5/14/2024,21.61,60.59,3.027782641,4.07,Moderate Rainfall,Yes,Low
"Kochi, Kerala",2/6/2024,24.79,94.06,3.626333783,8.85,Moderate Rainfall,Yes,Low
"Kota, Rajasthan",5/3/2024,27.26,41.71,9.349934223,16.3,Heavy Rainfall,No,High
"Nagpur, Maharashtra",4/7/2024,39.41,52.02,9.417361946,16.45,Heavy Rainfall,No,High
"Indore, Madhya Pradesh",1/28/2024,35.99,39.37,8.29271803,18.04,Heavy Rainfall,No,High
"Gandhar, Gujarat",2/27/2024,35.76,56.13,0.914104599,12.77,Clear,Yes,Low
"Jamnagar, Gujarat",4/11/2024,22.85,44.07,8.86626017,11.34,Heavy Rainfall,No,High
"Mumbai, Maharashtra",3/11/2024,29.94,87.16,3.911813798,24.7,Moderate Rainfall,Yes,Low
Delhi,4/18/2024,17.86,35.94,7.628995958,18.7,Heavy Rainfall,No,Low
"Bengaluru, Karnataka",2/23/2024,3.725453079,60.82499847,6.296386357,9.664173785,Moderate Rainfall,Yes,Low
"Chennai, Tamil Nadu",4/4/2024,26.05,62.28,2.944337784,14.12,Moderate Rainfall,Yes,Low
"Raipur, Chhattisgarh",2/16/2024,28.54,31.92,6.991252032,23.79,Moderate Rainfall,Yes,Low
"Agra, Uttar Pradesh",2/25/2024,19.64,34.03,11.66536351,5.41,Heavy Rainfall,No,High
"Noida, Uttar Pradesh",1/18/2024,28.16,34.78,2.844416126,13.96,Moderate Rainfall,Yes,Low
"Hazira, Gujarat",2/18/2024,30.69,59.94,4.15333824,6.1,Moderate Rainfall,Yes,Low
"Vijaipur, Madhya Pradesh",1/17/2024,33.97,59.43,0.011371927,17.87,Clear,Yes,Low
"Kakinada, Andhra Pradesh",3/13/2024,36.79,70.99,3.431395293,28.15,Moderate Rainfall,Yes,Low
"Jagdishpur, Uttar Pradesh",4/19/2024,30.09,62.77,9.126431147,22.89,Heavy Rainfall,No,High
"Bina, Madhya Pradesh",4/23/2024,38.36,37.65,2.26574706,19.77,Moderate Rainfall,Yes,Low
"Bijaipur, Madhya Pradesh",3/28/2024,24.58,50.12,2.146678867,25.79,Moderate Rainfall,Yes,Low
"Pata, Uttar Pradesh",4/2/2024,14.46,72.91,3.800368885,3.27,Moderate Rainfall,Yes,Low
"Kochi, Kerala",1/30/2024,28.6,74.31,3.337640452,15.21,Moderate Rainfall,Yes,Low
"Kota, Rajasthan",4/7/2024,28.75,29.39,7.609584108,7.58,Heavy Rainfall,No,Low
"Nagpur, Maharashtra",5/4/2024,38.72,60.46,6.246119216,11.73,Moderate Rainfall,Yes,High
"Indore, Madhya Pradesh",2/20/2024,34.89,40.22,9.763281311,16.35,Heavy Rainfall,No,High
"Gandhar, Gujarat",2/4/2024,30.54,65.39,1.682333074,13.2,Moderate Rainfall,Yes,Low
"Jamnagar, Gujarat",2/20/2024,23.48,56.52,0.798764672,14.72,Clear,Yes,Low
"Mumbai, Maharashtra",4/2/2024,26.28,83.41,6.725625882,24.97,Moderate Rainfall,Yes,High
Delhi,1/6/2024,15.34,31.01,1.405208075,5.22,Moderate Rainfall,Yes,Low
"Bengaluru, Karnataka",4/22/2024,4.431799001,47.44867321,2.038601389,24.28722482,Moderate Rainfall,Yes,Low
"Chennai, Tamil Nadu",2/16/2024,25.46,60.37,2.643567099,15.24,Moderate Rainfall,Yes,Low
"Raipur, Chhattisgarh",4/18/2024,24.28,38.86,7.01593175,18.24,Heavy Rainfall,No,High
"Agra, Uttar Pradesh",2/21/2024,22.59,53.79,7.245886898,15.48,Heavy Rainfall,No,Low
"Noida, Uttar Pradesh",2/13/2024,29.21,50.93,1.265905044,16.44,Moderate Rainfall,Yes,Low
"Hazira, Gujarat",2/26/2024,32.35,68.66,9.748496164,19.91,Heavy Rainfall,No,High
"Vijaipur, Madhya Pradesh",4/7/2024,31.56,44.89,4.756289482,16.46,Moderate Rainfall,Yes,Low
"Kakinada, Andhra Pradesh",4/15/2024,26.51,84.07,0.98398994,19.65,Other,Yes,Low
"Jagdishpur, Uttar Pradesh",5/7/2024,33.99,49.86,6.563747657,15.78,Moderate Rainfall,Yes,Low
"Bina, Madhya Pradesh",3/31/2024,39.53,43.47,1.936072954,20.86,Moderate Rainfall,Yes,Low
"Bijaipur, Madhya Pradesh",4/30/2024,33.06,56.95,9.468369254,23.76,Heavy Rainfall,No,High
"Pata, Uttar Pradesh",5/4/2024,26.82,47.15,1.523748457,6.06,Moderate Rainfall,Yes,Low
"Kochi, Kerala",2/20/2024,26.27,76.81,0.132015377,14.39,Clear,Yes,Low
"Kota, Rajasthan",4/23/2024,28.06,44.09,4.79809492,16.77,Moderate Rainfall,Yes,Low
"Nagpur, Maharashtra",1/30/2024,33.7,57.05,2.672602943,12.89,Moderate Rainfall,Yes,Low
"Indore, Madhya Pradesh",2/10/2024,25.08,53.33,2.29952156,17.61,Moderate Rainfall,Yes,Low
"Gandhar, Gujarat",3/23/2024,31.36,59.25,9.522221293,9.51,Heavy Rainfall,No,High
"Jamnagar, Gujarat",5/1/2024,34.65,60.03,5.844020986,8.31,Moderate Rainfall,Yes,High
"Mumbai, Maharashtra",4/26/2024,32.02,68.7,3.094435534,10.62,Moderate Rainfall,Yes,Low
Delhi,5/11/2024,13.94,24.87,5.138022704,27.24,Moderate Rainfall,Yes,Low
"Bengaluru, Karnataka",1/11/2024,36.77953653,33.40896302,4.181806361,16.12471441,Moderate Rainfall,Yes,Low
"Chennai, Tamil Nadu",1/15/2024,31.12,81.28,5.322647662,13.56,Moderate Rainfall,Yes,Low
"Raipur, Chhattisgarh",1/20/2024,33.02,60.25,4.785191256,14.49,Moderate Rainfall,Yes,Low
"Agra, Uttar Pradesh",1/31/2024,32.32,36.73,3.196529091,17.17,Moderate Rainfall,Yes,Low
"Noida, Uttar Pradesh",2/28/2024,33.56,31.57,4.202877237,11.14,Moderate Rainfall,Yes,Low
"Hazira, Gujarat",4/11/2024,22.52,52.25,7.718564924,10.73,Heavy Rainfall,No,High
"Vijaipur, Madhya Pradesh",1/28/2024,38.91,57.26,5.450675946,27.07,Moderate Rainfall,Yes,Low
"Kakinada, Andhra Pradesh",1/31/2024,25.51,62.35,5.692370499,16.67,Moderate Rainfall,Yes,Low
"Jagdishpur, Uttar Pradesh",3/21/2024,22,69.06,6.162551028,18.6,Moderate Rainfall,Yes,Low
"Bina, Madhya Pradesh",1/31/2024,37.14,61.9,7.41798075,10.59,Heavy Rainfall,No,High
"Bijaipur, Madhya Pradesh",4/30/2024,30.15,56.07,1.893896356,18.42,Moderate Rainfall,Yes,Low
"Pata, Uttar Pradesh",2/3/2024,11.51,62.69,8.118847262,6.71,Heavy Rainfall,No,High
"Kochi, Kerala",2/4/2024,24.99,90.71,8.002999813,12.67,Heavy Rainfall,No,High
"Kota, Rajasthan",3/19/2024,36.35,27.27,4.183250339,15.64,Moderate Rainfall,Yes,Low
"Nagpur, Maharashtra",4/2/2024,32.25,46.9,5.343962722,22.15,Moderate Rainfall,Yes,High
"Indore, Madhya Pradesh",2/9/2024,22.05,30,1.134923282,13.77,Moderate Rainfall,Yes,Low
"Gandhar, Gujarat",2/9/2024,33.38,60.1,0.861826451,13.36,Clear,Yes,Low
"Jamnagar, Gujarat",1/23/2024,26.41,56.46,4.535263758,11.6,Moderate Rainfall,Yes,Low
"Mumbai, Maharashtra",1/13/2024,25.12,60.5,6.244016042,16.15,Moderate Rainfall,Yes,High
Delhi,4/5/2024,31.49,45.61,0.690312741,12.83,Other,Yes,Low
"Bengaluru, Karnataka",4/12/2024,24.19015828,34.55844523,9.012361635,28.89463205,Heavy Rainfall,No,High
"Chennai, Tamil Nadu",3/13/2024,28.47,61.39,6.737674015,16.06,Moderate Rainfall,Yes,Low
"Raipur, Chhattisgarh",5/12/2024,37.71,52.59,7.271673642,11.27,Heavy Rainfall,No,High
"Agra, Uttar Pradesh",2/22/2024,35.72,51.19,0.832659431,19.57,Other,Yes,Low
"Noida, Uttar Pradesh",5/11/2024,29.62,40,2.491855098,19.27,Moderate Rainfall,Yes,Low
"Hazira, Gujarat",3/20/2024,33.19,67.57,4.118270832,19.74,Moderate Rainfall,Yes,Low
"Vijaipur, Madhya Pradesh",3/4/2024,26.91,44.29,0.608029267,21.85,Clear,Yes,Low
"Kakinada, Andhra Pradesh",4/14/2024,34.67,75.73,7.29226436,23.52,Heavy Rainfall,No,Low
"Jagdishpur, Uttar Pradesh",1/3/2024,34.44,47.39,5.134915622,16.55,Moderate Rainfall,Yes,Low
"Bina, Madhya Pradesh",4/15/2024,34.42,34.28,0.12280257,10.18,Other,Yes,Low
"Bijaipur, Madhya Pradesh",3/22/2024,34.27,45.12,2.447361675,21.1,Moderate Rainfall,Yes,Low
"Pata, Uttar Pradesh",1/22/2024,24.39,67.7,6.43080724,8.2,Moderate Rainfall,Yes,High
"Kochi, Kerala",5/8/2024,26.75,77.7,4.689103947,6.54,Moderate Rainfall,Yes,Low
"Kota, Rajasthan",3/27/2024,32.62,22.4,5.208428274,19.7,Moderate Rainfall,Yes,High
"Nagpur, Maharashtra",2/7/2024,27.61,43.58,8.508002444,21.95,Heavy Rainfall,No,High
"Indore, Madhya Pradesh",1/9/2024,22.41,37.7,7.129786744,14.99,Heavy Rainfall,No,High
"Gandhar, Gujarat",2/4/2024,31.99,52.01,2.000308765,9.71,Moderate Rainfall,Yes,Low
"Jamnagar, Gujarat",1/29/2024,37.81,63.06,7.500394474,11.34,Heavy Rainfall,No,Low
"Mumbai, Maharashtra",4/3/2024,24.84,72.39,4.393360577,22.22,Moderate Rainfall,Yes,Low
Delhi,2/24/2024,18.16,53.19,9.875076417,21.19,Heavy Rainfall,No,High
"Bengaluru, Karnataka",1/24/2024,18.76068845,68.1076947,6.957968324,0.205915524,Moderate Rainfall,Yes,Low
"Chennai, Tamil Nadu",1/2/2024,27.28,84.16,5.563167326,17.63,Moderate Rainfall,Yes,Low
"Raipur, Chhattisgarh",3/16/2024,36.25,31.69,0.316006313,20.08,Clear,Yes,Low
"Agra, Uttar Pradesh",3/6/2024,21.03,31.54,4.301157207,18.49,Moderate Rainfall,Yes,High
"Noida, Uttar Pradesh",2/24/2024,25.19,32.95,4.566635035,17.28,Moderate Rainfall,Yes,Low
"Hazira, Gujarat",3/30/2024,27.11,57.45,4.517741067,10.14,Moderate Rainfall,Yes,Low
"Vijaipur, Madhya Pradesh",4/28/2024,27.11,46.15,1.659686017,18.96,Moderate Rainfall,Yes,Low
"Kakinada, Andhra Pradesh",3/16/2024,32.5,75.54,9.487929881,19.92,Heavy Rainfall,No,High
"Jagdishpur, Uttar Pradesh",1/3/2024,34.43,49.69,2.201904199,9.68,Moderate Rainfall,Yes,Low
"Bina, Madhya Pradesh",2/1/2024,36.74,41.48,5.345456715,25.47,Moderate Rainfall,Yes,Low
"Bijaipur, Madhya Pradesh",4/19/2024,29.14,44.19,5.629278379,26.82,Moderate Rainfall,Yes,Low
"Pata, Uttar Pradesh",1/14/2024,21.32,69.28,5.028469971,7.31,Moderate Rainfall,Yes,Low
"Kochi, Kerala",5/13/2024,25.28,88.27,0.963717402,9.45,Clear,Yes,Low
"Kota, Rajasthan",2/16/2024,40.6,27.78,5.025290107,12.72,Moderate Rainfall,Yes,Low
"Nagpur, Maharashtra",4/5/2024,30.06,37.77,9.271719843,11.59,Heavy Rainfall,No,High
"Indore, Madhya Pradesh",2/14/2024,36.49,49.9,5.139796618,23.37,Moderate Rainfall,Yes,Low
"Gandhar, Gujarat",1/15/2024,25.1,64.81,5.043267619,16.44,Moderate Rainfall,Yes,Low
"Jamnagar, Gujarat",5/5/2024,23.37,56.19,2.938505958,17.99,Moderate Rainfall,Yes,Low
"Mumbai, Maharashtra",4/30/2024,30.92,64.21,8.526578405,22.4,Heavy Rainfall,No,High
Delhi,4/27/2024,13.74,29.72,7.731949084,21.7,Heavy Rainfall,No,High
"Bengaluru, Karnataka",4/20/2024,33.46805304,41.30487337,3.519744088,5.385842223,Moderate Rainfall,Yes,Low
"Chennai, Tamil Nadu",5/4/2024,35.07,89.85,7.748348179,15.88,Heavy Rainfall,No,High
"Raipur, Chhattisgarh",2/15/2024,24.69,56.5,3.88261091,8.13,Moderate Rainfall,Yes,Low
"Agra, Uttar Pradesh",1/13/2024,21.98,59.6,0.901280868,13.26,Clear,Yes,Low
"Noida, Uttar Pradesh",2/20/2024,25.15,37.45,0.144624176,7.92,Clear,Yes,Low
"Hazira, Gujarat",4/5/2024,27.13,68.76,4.389327329,8.97,Moderate Rainfall,Yes,Low
"Vijaipur, Madhya Pradesh",1/13/2024,36.08,36.06,0.834640089,18.01,Clear,Yes,Low
"Kakinada, Andhra Pradesh",3/4/2024,32.58,73.98,4.111982821,18.35,Moderate Rainfall,Yes,Low
"Jagdishpur, Uttar Pradesh",3/18/2024,19.01,40.06,9.429514771,14.28,Heavy Rainfall,No,High
"Bina, Madhya Pradesh",3/28/2024,29.48,45.1,2.327385772,26.14,Moderate Rainfall,Yes,Low
"Bijaipur, Madhya Pradesh",4/27/2024,32.78,52.54,7.313560687,14.79,Heavy Rainfall,No,Low
"Pata, Uttar Pradesh",4/28/2024,22.44,60.71,0.379317139,5.9,Other,Yes,Low
"Kochi, Kerala",3/24/2024,27.08,82.14,3.692356133,7.9,Moderate Rainfall,Yes,Low
"Kota, Rajasthan",2/20/2024,28.53,38.53,1.202303425,17.83,Moderate Rainfall,Yes,Low
"Nagpur, Maharashtra",2/18/2024,31.64,64.57,0.330469173,18.41,Clear,Yes,Low
"Indore, Madhya Pradesh",5/2/2024,29.74,35.29,8.326851591,18.6,Heavy Rainfall,No,High
"Gandhar, Gujarat",3/8/2024,32.03,63.43,9.013002749,11.96,Heavy Rainfall,No,High
"Jamnagar, Gujarat",5/18/2024,23.41,43.21,4.284862452,15.78,Moderate Rainfall,Yes,Low
"Mumbai, Maharashtra",4/27/2024,25.91,86.29,1.721065464,18.38,Moderate Rainfall,Yes,Low
Delhi,4/11/2024,36.77,29.47,2.663032048,13.23,Moderate Rainfall,Yes,Low
"Bengaluru, Karnataka",5/5/2024,4.446404974,71.50019402,7.367364987,10.0664627,Heavy Rainfall,No,High
"Chennai, Tamil Nadu",3/12/2024,25.49,87.04,8.957409001,19.53,Heavy Rainfall,No,High
"Raipur, Chhattisgarh",3/17/2024,22.71,30.27,3.27467609,15.59,Moderate Rainfall,Yes,Low
"Agra, Uttar Pradesh",3/30/2024,32.62,31.58,3.44408997,17.4,Moderate Rainfall,Yes,Low
"Noida, Uttar Pradesh",3/19/2024,22.53,31.84,9.950247045,17.3,Heavy Rainfall,No,High
"Hazira, Gujarat",3/28/2024,30.98,60.35,8.843548604,14.66,Heavy Rainfall,No,High
"Vijaipur, Madhya Pradesh",3/14/2024,25.46,42.28,4.921563936,23.63,Moderate Rainfall,Yes,Low
"Kakinada, Andhra Pradesh",3/29/2024,26.25,69.08,6.922682154,11.63,Moderate Rainfall,Yes,High
"Jagdishpur, Uttar Pradesh",2/4/2024,35.77,61.07,2.544351592,22.88,Moderate Rainfall,Yes,Low
"Bina, Madhya Pradesh",5/1/2024,37.42,64.12,0.243826179,13.29,Clear,Yes,Low
"Bijaipur, Madhya Pradesh",2/16/2024,27.22,58.06,7.970220429,13.36,Heavy Rainfall,No,High
"Pata, Uttar Pradesh",4/4/2024,15.61,70.26,2.429331659,6.9,Moderate Rainfall,Yes,Low
"Kochi, Kerala",1/10/2024,30.82,83.42,8.55775555,11.64,Heavy Rainfall,No,High
"Kota, Rajasthan",4/16/2024,28.04,45.3,5.338971699,14.19,Moderate Rainfall,Yes,Low
"Nagpur, Maharashtra",4/27/2024,30.99,63.99,2.932414519,16.74,Moderate Rainfall,Yes,Low
"Indore, Madhya Pradesh",2/7/2024,30.66,34.91,2.115661382,12.71,Moderate Rainfall,Yes,Low
"Gandhar, Gujarat",2/22/2024,25.2,67.47,1.168531991,19.68,Moderate Rainfall,Yes,Low
"Jamnagar, Gujarat",1/25/2024,36.19,44.71,4.818580939,13.52,Moderate Rainfall,Yes,Low
"Mumbai, Maharashtra",2/11/2024,31.79,87.18,3.63574905,12.23,Moderate Rainfall,Yes,Low
Delhi,3/1/2024,33.44,32.35,6.246002145,9.28,Moderate Rainfall,Yes,Low
"Bengaluru, Karnataka",3/9/2024,16.67004638,54.70029565,5.134554132,5.379010369,Moderate Rainfall,Yes,Low
"Chennai, Tamil Nadu",2/24/2024,27.37,75.69,9.820760369,5.3,Heavy Rainfall,No,High
"Raipur, Chhattisgarh",4/12/2024,33.52,51.48,1.929696224,22.53,Moderate Rainfall,Yes,Low
"Agra, Uttar Pradesh",4/3/2024,18,51.18,6.856184874,15.06,Moderate Rainfall,Yes,Low
"Noida, Uttar Pradesh",2/2/2024,23.71,54.66,3.513362526,13.82,Moderate Rainfall,Yes,Low
"Hazira, Gujarat",2/25/2024,29.12,52.72,3.09754728,15.44,Moderate Rainfall,Yes,Low
"Vijaipur, Madhya Pradesh",1/30/2024,20.7,38.72,1.420778978,25.96,Moderate Rainfall,Yes,Low
"Kakinada, Andhra Pradesh",1/17/2024,27.86,64.39,3.829894489,25.8,Moderate Rainfall,Yes,Low
"Jagdishpur, Uttar Pradesh",4/23/2024,19.62,42.67,0.968308515,10.38,Clear,Yes,Low
"Bina, Madhya Pradesh",4/8/2024,29.74,61.06,1.306179412,25.55,Moderate Rainfall,Yes,Low
"Bijaipur, Madhya Pradesh",4/24/2024,33.93,44.56,8.378469919,20.96,Heavy Rainfall,No,High
"Pata, Uttar Pradesh",5/1/2024,14.27,54,0.254051464,4.79,Other,Yes,Low
"Kochi, Kerala",2/6/2024,30.44,84.3,9.615958537,7.68,Heavy Rainfall,No,High
"Kota, Rajasthan",5/2/2024,41.51,38.84,0.25773375,10.15,Clear,Yes,Low
"Nagpur, Maharashtra",4/30/2024,28.62,36.47,6.0973584,16.71,Moderate Rainfall,Yes,Low
"Indore, Madhya Pradesh",5/10/2024,36.07,51.08,5.188622365,15.12,Moderate Rainfall,Yes,Low
"Gandhar, Gujarat",1/2/2024,33.1,60.4,2.719282171,12.47,Moderate Rainfall,Yes,Low
"Jamnagar, Gujarat",1/18/2024,27.55,48.56,0.394793779,10.15,Clear,Yes,Low
"Mumbai, Maharashtra",3/17/2024,29.53,82.27,8.859959825,20.17,Heavy Rainfall,No,High
Delhi,5/2/2024,23.81,23.19,6.123001759,8.94,Moderate Rainfall,Yes,Low
"Bengaluru, Karnataka",4/1/2024,16.896937,80.1277383,0.054940698,15.47497452,Other,Yes,Low
"Chennai, Tamil Nadu",3/7/2024,28.57,79.36,1.943055779,14.07,Moderate Rainfall,Yes,Low
"Raipur, Chhattisgarh",5/8/2024,35.47,49.1,9.424004698,20.48,Heavy Rainfall,No,High
"Agra, Uttar Pradesh",4/3/2024,28.37,36.14,5.467163955,11.23,Moderate Rainfall,Yes,Low
"Noida, Uttar Pradesh",3/30/2024,33.26,49.54,8.332261787,15.02,Heavy Rainfall,No,High
"Hazira, Gujarat",2/28/2024,31.17,49.74,8.050540942,14.61,Heavy Rainfall,No,High
"Vijaipur, Madhya Pradesh",4/7/2024,30.77,48.81,2.958155651,15.73,Moderate Rainfall,Yes,Low
"Kakinada, Andhra Pradesh",3/6/2024,28.67,62.98,1.781913179,28.18,Moderate Rainfall,Yes,Low
"Jagdishpur, Uttar Pradesh",1/13/2024,22.91,41.11,7.716603536,6.24,Heavy Rainfall,No,Low
"Bina, Madhya Pradesh",2/19/2024,36.08,54.62,2.141322922,20.83,Moderate Rainfall,Yes,Low
"Bijaipur, Madhya Pradesh",5/7/2024,29.73,51.22,9.80245162,13.87,Heavy Rainfall,No,High
"Pata, Uttar Pradesh",2/1/2024,29.67,53.66,2.128362125,2.17,Moderate Rainfall,Yes,Low
"Kochi, Kerala",5/1/2024,27.64,92.74,7.819420188,15.45,Heavy Rainfall,No,Low
"Kota, Rajasthan",4/21/2024,33.52,27.98,9.414130206,13.12,Heavy Rainfall,No,High
"Nagpur, Maharashtra",3/25/2024,32.15,61.04,6.314679175,19.02,Moderate Rainfall,Yes,Low
"Indore, Madhya Pradesh",3/17/2024,28.02,43.47,7.85803192,10.63,Heavy Rainfall,No,Low
"Gandhar, Gujarat",2/11/2024,34.75,61.73,0.779054563,13.88,Clear,Yes,Low
"Jamnagar, Gujarat",1/3/2024,27,52.97,9.419719109,11.03,Heavy Rainfall,No,High
"Mumbai, Maharashtra",3/14/2024,27.85,76.38,6.009548331,16.73,Moderate Rainfall,Yes,High
Delhi,1/25/2024,21.11,40.3,5.14172603,5.62,Moderate Rainfall,Yes,Low
"Bengaluru, Karnataka",3/9/2024,0.18268279,76.52196768,9.294592399,2.598607366,Heavy Rainfall,No,High
"Chennai, Tamil Nadu",2/5/2024,31.66,71.79,8.192063461,11.7,Heavy Rainfall,No,High
"Raipur, Chhattisgarh",3/11/2024,31.19,38.18,6.561012447,22.32,Moderate Rainfall,Yes,Low
"Agra, Uttar Pradesh",1/20/2024,20.47,51.16,7.605451862,5.99,Heavy Rainfall,No,High
"Noida, Uttar Pradesh",5/1/2024,20.13,51.81,4.364140475,13.87,Moderate Rainfall,Yes,Low
"Hazira, Gujarat",1/6/2024,28.85,48.31,2.549997508,15.62,Moderate Rainfall,Yes,Low
"Vijaipur, Madhya Pradesh",1/1/2024,26.61,40.88,4.531659771,18.29,Moderate Rainfall,Yes,Low
"Kakinada, Andhra Pradesh",3/20/2024,25.46,83.97,3.17344386,18.42,Moderate Rainfall,Yes,Low
"Jagdishpur, Uttar Pradesh",3/13/2024,23.64,63.53,6.651781549,8.48,Moderate Rainfall,Yes,Low
"Bina, Madhya Pradesh",2/25/2024,35.02,46.17,8.660798476,15.79,Heavy Rainfall,No,High
"Bijaipur, Madhya Pradesh",1/29/2024,33.41,50.84,5.028424667,13.43,Moderate Rainfall,Yes,Low
"Pata, Uttar Pradesh",2/12/2024,25.16,64.36,8.102082681,4.52,Heavy Rainfall,No,High
"Kochi, Kerala",4/16/2024,27.63,75.57,7.402119936,5.48,Heavy Rainfall,No,High
"Kota, Rajasthan",1/10/2024,31.53,44.71,0.207215748,18.42,Clear,Yes,Low
"Nagpur, Maharashtra",5/11/2024,37.35,37.08,6.417227884,21.27,Moderate Rainfall,Yes,Low
"Indore, Madhya Pradesh",1/27/2024,24.34,45.19,5.971649202,18.31,Moderate Rainfall,Yes,High
"Gandhar, Gujarat",5/7/2024,24.83,55.04,9.699409347,11.1,Heavy Rainfall,No,High
"Jamnagar, Gujarat",5/7/2024,37.52,63.95,0.812301451,7.73,Clear,Yes,Low
"Mumbai, Maharashtra",5/1/2024,32.73,82.73,9.383015794,16.35,Heavy Rainfall,No,High
Delhi,4/1/2024,16.8,41.8,0.234959594,23.01,Other,Yes,Low
"Bengaluru, Karnataka",1/3/2024,-2.108268133,76.93762539,7.282124953,9.03345883,Heavy Rainfall,No,High
"Chennai, Tamil Nadu",5/11/2024,37.01,62.46,6.96619814,12.6,Moderate Rainfall,Yes,High
"Raipur, Chhattisgarh",4/30/2024,29.3,33.68,1.76564125,9.47,Moderate Rainfall,Yes,Low
"Agra, Uttar Pradesh",2/2/2024,19.58,47.84,4.40248257,11.84,Moderate Rainfall,Yes,Low
"Noida, Uttar Pradesh",1/20/2024,15.49,41.49,8.286887134,19.29,Heavy Rainfall,No,High
"Hazira, Gujarat",3/2/2024,29.77,56.14,4.200344789,5.29,Moderate Rainfall,Yes,Low
"Vijaipur, Madhya Pradesh",2/24/2024,29.17,43.9,9.459536191,10.3,Heavy Rainfall,No,High
"Kakinada, Andhra Pradesh",5/11/2024,29.87,75.21,4.865044994,18.76,Moderate Rainfall,Yes,Low
"Jagdishpur, Uttar Pradesh",1/15/2024,22.95,63.68,3.25823878,20.71,Moderate Rainfall,Yes,Low
"Bina, Madhya Pradesh",4/10/2024,37.9,34.63,6.694240983,23.87,Moderate Rainfall,Yes,High
"Bijaipur, Madhya Pradesh",3/22/2024,36.8,39.89,3.062311884,21.61,Moderate Rainfall,Yes,Low
"Pata, Uttar Pradesh",4/2/2024,18.1,55.94,3.009594878,5.83,Moderate Rainfall,Yes,Low
"Kochi, Kerala",2/19/2024,26.83,87.81,9.418801595,9.59,Heavy Rainfall,No,High
"Kota, Rajasthan",3/4/2024,30.91,37.3,3.031964835,8.41,Moderate Rainfall,Yes,Low
"Nagpur, Maharashtra",1/23/2024,31,47.53,0.796672872,22,Clear,Yes,Low
"Indore, Madhya Pradesh",1/7/2024,31.21,41.24,7.59950487,14.92,Heavy Rainfall,No,Low
"Gandhar, Gujarat",3/8/2024,26.79,64.16,3.438693008,18.1,Moderate Rainfall,Yes,Low
"Jamnagar, Gujarat",3/14/2024,36.55,48.21,1.764266629,10.57,Moderate Rainfall,Yes,Low
"Mumbai, Maharashtra",3/24/2024,25.91,86.56,1.066143313,16.12,Moderate Rainfall,Yes,Low
Delhi,4/16/2024,34.83,35.16,2.499609052,6.61,Moderate Rainfall,Yes,Low
"Bengaluru, Karnataka",4/27/2024,-4.177275392,67.46801388,8.296590259,8.690950908,Heavy Rainfall,No,High
"Chennai, Tamil Nadu",5/12/2024,36.48,66.39,8.517660963,8.95,Heavy Rainfall,No,High
"Raipur, Chhattisgarh",4/21/2024,22.19,53.59,3.891163188,16.08,Moderate Rainfall,Yes,Low
"Agra, Uttar Pradesh",2/25/2024,27.97,41.74,7.149100355,8.78,Heavy Rainfall,No,High
"Noida, Uttar Pradesh",1/30/2024,19.53,34.41,9.693796237,11.72,Heavy Rainfall,No,High
"Hazira, Gujarat",5/17/2024,24.59,58.97,3.558797635,15.71,Moderate Rainfall,Yes,Low
