Temperature,Wind speed,Rain in mm,Location,Work Suitability
16.21074794,5.342353785,6.051344964,Guwahati,Yes
45.63482309,61.18467525,90.4891883,Bangalore,No
33.96096467,10.11224159,77.87850846,Vijaipur,No
20.64743112,15.83751603,96.42889067,Bangalore,No
18.23928566,7.23701302,18.98144602,Bangalore,Yes
25.15242889,4.189950609,16.7235873,Bangalore,Yes
21.74481762,7.578550868,79.01887887,Guwahati,No
13.25053421,3.157498548,64.89180712,Bangalore,No
27.99564353,0.337269582,47.31432172,Bangalore,No
32.82049362,64.72434172,13.24271933,Guwahati,No
23.38951153,5.266411013,69.08868935,Guwahati,No
10.26868212,7.39664423,73.62925871,Guwahati,No
27.58236724,4.538214239,10.52477485,Bangalore,Yes
27.586672,13.8072913,86.93766944,Guwahati,No
27.37560376,3.499870664,16.40321994,Vijaipur,Yes
34.24724751,10.48275436,83.22429227,Vijaipur,No
25.75390622,9.48659517,74.47336408,Vijaipur,No
17.85914653,12.75532109,0,Vijaipur,Yes
20.90229075,13.819274,0.828859125,Bangalore,Yes
24.57852219,2.152125042,55.3724999,Guwahati,No
29.84112375,3.299261861,71.55471926,Guwahati,No
26.31748221,13.49382872,22.88169412,Vijaipur,Yes
31.01668565,14.90400831,4.826665152,Guwahati,Yes
25.80069248,5.688892799,80.01184247,Bangalore,No
33.99382338,13.434246,85.06974241,Vijaipur,No
28.85411155,6.965969964,65.38473967,Vijaipur,No
27.81580856,8.763105559,40.97663572,Bangalore,No
38.08767846,55.03445113,95.89888042,Guwahati,No
19.22754106,4.044740232,1.703070365,Bangalore,Yes
26.2125815,12.21175357,80.26907893,Vijaipur,No
15.0821761,5.274654293,82.09353704,Guwahati,No
17.64007364,12.35320726,48.79588286,Bangalore,Yes
29.86948984,12.41821914,14.30928733,Guwahati,Yes
30.95607151,12.52172648,39.33664135,Vijaipur,Yes
42.57561619,75.87909214,93.52654131,Vijaipur,No
18.61727135,8.060163032,17.65111948,Bangalore,Yes
34.13750528,2.461135554,60.17918111,Vijaipur,No
18.65220849,1.488381279,61.51399826,Guwahati,No
18.15976761,5.280599987,0,Guwahati,Yes
28.98596367,2.754558194,77.87424126,Vijaipur,No
21.45307125,11.95436766,39.18172997,Bangalore,Yes
28.81154196,2.793233621,0,Bangalore,Yes
32.21367636,9.790916385,61.20894854,Bangalore,No
22.79332596,10.18276139,10.59182273,Bangalore,Yes
48.82254692,40.47356325,73.16655897,Guwahati,No
40.56949165,65.54873899,59.07829635,Bangalore,No
24.06580612,10.56405255,52.40945087,Guwahati,Yes
20.45052635,7.404609037,51.0345273,Guwahati,No
29.65700295,7.924935629,74.33217045,Vijaipur,No
27.81354555,0.411561574,57.22742716,Guwahati,No
49.42068054,50.88217826,74.3248199,Guwahati,No
36.66389447,75.51124841,10.87514368,Guwahati,No
28.80483254,8.393309308,49.57369975,Vijaipur,No
32.70584991,7.981806577,41.65876556,Vijaipur,No
35.61721216,0.069173579,7.821976998,Guwahati,No
45.97856531,62.17636663,62.04009098,Vijaipur,No
16.67302861,0,73.62377037,Vijaipur,No
16.15548011,9.569999254,96.17528541,Bangalore,No
30.33320269,8.769369987,69.35896833,Guwahati,No
24.06696813,7.020359561,79.01458917,Guwahati,No
32.86537652,12.43032863,8.364597405,Bangalore,Yes
25.52426593,11.13617567,90.1718106,Vijaipur,No
37.95910473,80.58122574,101.0866344,Vijaipur,No
22.58181484,1.653515901,3.701328391,Vijaipur,Yes
33.88106078,9.5046389,101.3199803,Bangalore,No
17.5691699,9.42170956,35.4733001,Vijaipur,Yes
36.78069435,72.54007023,93.7116747,Bangalore,No
28.50156179,11.48920066,37.58150154,Vijaipur,Yes
23.36218431,8.049740454,65.09404684,Vijaipur,No
51.12934155,45.61503485,16.23654672,Bangalore,No
23.29567818,12.7957416,67.78279606,Guwahati,No
44.31589144,38.81420244,42.66743449,Guwahati,No
30.67297969,5.780882477,11.24113349,Guwahati,Yes
48.07782611,75.86137399,31.48307799,Bangalore,No
33.99895303,10.0446944,72.37343788,Guwahati,No
19.09464228,9.942926141,3.721592024,Guwahati,Yes
39.80478446,51.21745348,40.70114263,Guwahati,No
29.70614273,12.92427001,8.005854153,Vijaipur,Yes
23.77853767,9.937352094,15.43434672,Bangalore,Yes
32.57425286,10.8564357,94.20452108,Bangalore,No
34.95408888,5.549934057,80.4994233,Bangalore,No
19.42397812,10.55153699,54.62307584,Vijaipur,Yes
24.18592957,5.168220315,18.11824101,Vijaipur,Yes
28.22206118,5.71245455,90.032199,Guwahati,No
30.6353229,10.85520879,0,Bangalore,Yes
14.46249787,5.156813706,62.40604411,Bangalore,No
21.16184104,3.487482944,72.98557969,Bangalore,No
28.16900322,11.22715199,37.0719754,Vijaipur,Yes
19.63223209,4.690375587,80.26278136,Bangalore,No
19.60833879,3.396816709,7.232355772,Guwahati,Yes
30.27967786,14.69016095,17.5901048,Bangalore,Yes
49.44487488,44.33941771,39.35208199,Bangalore,No
48.27060646,83.96320036,26.57732966,Guwahati,No
26.26442346,4.471051842,102.8627749,Bangalore,No
14.7527854,2.925815586,15.01715955,Guwahati,Yes
26.78591561,5.317318245,48.72061982,Vijaipur,Yes
23.73050789,9.74775402,23.77658829,Bangalore,Yes
36.55623297,87.778779,70.82072961,Vijaipur,No
39.67105669,78.75226826,62.71509492,Guwahati,No
49.54474689,75.93083546,93.66726434,Vijaipur,No
46.72078106,37.72223217,34.66415668,Guwahati,No
27.45381849,7.005386081,29.32898072,Guwahati,Yes
33.36589613,11.22399446,2.735770823,Bangalore,Yes
28.76043852,8.600064459,55.450439,Bangalore,No
31.84329347,8.165115202,103.8044426,Guwahati,No
18.28629319,10.234061,95.92036635,Vijaipur,No
33.61304024,0,98.5473546,Bangalore,No
25.92830748,2.5314988,74.81341099,Guwahati,No
19.86034774,8.584188698,111.2469729,Guwahati,No
32.54960032,2.448362721,8.614081234,Bangalore,Yes
27.5221639,16.72366201,35.64677559,Guwahati,Yes
18.05715536,10.30111837,8.472671488,Bangalore,Yes
37.28939527,87.47450081,78.17649975,Bangalore,No
31.72927563,4.694458477,32.14037635,Guwahati,No
45.19892802,68.04629756,101.4339518,Bangalore,No
48.23372012,69.83559031,69.61019015,Vijaipur,No
23.37642615,3.540013326,13.24549036,Vijaipur,Yes
29.37650833,5.980838529,4.423457178,Vijaipur,Yes
19.46022279,13.03416449,40.64618414,Bangalore,Yes
19.96920604,11.2307319,3.303285258,Bangalore,Yes
18.00741549,4.436421711,47.90610923,Bangalore,No
35.61617348,9.124800469,22.23362815,Guwahati,Yes
45.40734545,39.56742673,37.25503957,Bangalore,No
47.02348128,58.9937153,26.24883675,Guwahati,No
21.01298081,2.449365007,69.3921329,Bangalore,No
45.4268967,65.33291548,30.54364091,Guwahati,No
39.66738395,91.97318019,97.16107197,Bangalore,No
33.26367838,9.523339748,18.50565074,Vijaipur,Yes
18.08925634,17.58553439,82.32282117,Vijaipur,No
36.71895893,3.802441197,98.37822729,Bangalore,No
25.71466864,12.83523132,22.31332637,Vijaipur,Yes
11.80575194,7.846395203,59.86610174,Guwahati,No
44.41918648,38.60840765,70.74857378,Bangalore,No
18.29780881,13.35291797,79.34488986,Bangalore,No
36.04215636,11.18463492,104.1334186,Bangalore,No
14.40928031,9.908250495,29.70390574,Bangalore,No
28.41598469,8.945212087,36.250286,Bangalore,Yes
33.4614831,4.75136883,66.44295596,Guwahati,No
28.37054851,11.36968014,40.58545373,Vijaipur,Yes
17.04277335,3.678217108,105.3071034,Bangalore,No
23.24901905,6.800854612,0,Guwahati,Yes
33.99449249,7.145992139,14.37826374,Vijaipur,Yes
36.28150174,77.35464093,71.00773897,Guwahati,No
41.49523843,49.65999134,86.89433141,Bangalore,No
33.19191292,12.18642741,26.77692787,Guwahati,Yes
26.9230909,7.132533003,0.02766288,Guwahati,Yes
47.72616992,73.98743883,88.73570306,Vijaipur,No
31.98732746,8.348596617,108.9313727,Vijaipur,No
42.59288514,86.26904736,40.85144634,Vijaipur,No
15.98505288,6.205285186,10.87267049,Bangalore,No
26.28334963,4.451909862,45.64975895,Guwahati,No
18.1197248,5.833129078,33.0422879,Vijaipur,Yes
19.96007091,7.799078,79.11801896,Guwahati,No
28.02050923,12.62279833,77.57308779,Vijaipur,No
26.95899824,13.19380618,27.38541074,Vijaipur,Yes
34.84928251,57.89703988,50.84551988,Guwahati,No
25.47309226,4.710029688,38.48806397,Bangalore,Yes
38.76441052,57.21422505,88.94788177,Vijaipur,No
30.08555868,2.440345316,17.74449111,Vijaipur,Yes
16.11915676,11.35234908,4.82197856,Bangalore,Yes
17.99071969,7.137002047,71.75292984,Bangalore,No
14.59521562,5.937513663,53.66762871,Vijaipur,No
33.55923643,9.555301716,42.87545624,Guwahati,No
48.23815026,31.48462511,64.7974881,Guwahati,No
26.80783492,2.623845808,66.50410884,Guwahati,No
28.53236757,9.60971364,12.75513483,Vijaipur,Yes
17.95324991,6.880129312,42.20862973,Bangalore,No
32.53239011,6.495585154,88.94515499,Vijaipur,No
17.28873293,14.37195422,84.92175256,Vijaipur,No
23.5221305,6.505305673,10.56181901,Bangalore,Yes
20.09481543,2.947943746,29.46428263,Vijaipur,Yes
46.05751735,72.08498613,54.8269454,Vijaipur,No
32.57831656,7.913430324,43.34645406,Bangalore,No
49.56525994,77.35230556,74.50903831,Vijaipur,No
23.38962408,14.49872504,50.13763551,Guwahati,No
32.31020716,13.60855833,2.798935047,Vijaipur,Yes
31.00571576,14.80663677,95.4441667,Guwahati,No
22.91550784,10.30930074,2.125907153,Vijaipur,Yes
43.41308829,44.63342979,67.31225765,Bangalore,No
23.34850215,10.43149754,66.29123215,Guwahati,No
33.20657755,7.294859478,76.92885003,Vijaipur,No
22.68854547,4.077087681,82.96192864,Vijaipur,No
35.69642282,9.007630044,28.64426951,Vijaipur,Yes
46.07535539,26.17486534,32.41544256,Bangalore,No
22.37727207,8.213062725,89.37303391,Bangalore,No
37.41488728,86.42312327,86.72942436,Bangalore,No
20.88909619,2.878070068,62.50517448,Bangalore,No
22.17662047,0.992110429,20.84566056,Guwahati,No
16.25635613,2.375123535,23.47725518,Bangalore,Yes
16.78685151,5.203799144,59.31513194,Guwahati,No
43.57369197,96.21615909,6.3904952,Guwahati,No
20.26312472,12.67478325,17.55140726,Vijaipur,Yes
46.39839827,51.10950265,72.59345538,Vijaipur,No
23.29913012,9.217822594,93.43710641,Bangalore,No
15.09303526,1.77812723,74.04663405,Vijaipur,No
44.22177814,44.54659879,31.22293553,Guwahati,Yes
39.76081754,77.43051958,64.85293022,Bangalore,No
22.25650813,3.249637814,25.56516561,Bangalore,No
37.3970209,31.84007089,87.0297625,Guwahati,No
35.66880491,26.15666795,43.71073474,Vijaipur,No
42.33548082,51.82806366,36.94574028,Guwahati,No
23.53630944,0,99.02908274,Guwahati,No
26.34912733,6.215437715,63.35839008,Bangalore,No
31.62091699,12.93180155,3.587310744,Vijaipur,Yes
19.38276639,0,13.5893201,Guwahati,Yes
29.58881323,11.83398407,7.06220758,Guwahati,Yes
41.45138207,52.87756706,33.07469501,Bangalore,No
28.87053023,10.6053072,10.22383533,Guwahati,Yes
48.23813126,43.46493056,51.44058745,Vijaipur,No
28.03184299,4.767672753,6.559775373,Vijaipur,Yes
44.337646,88.74155054,94.64743026,Bangalore,No
18.75043625,12.35291028,86.55466385,Bangalore,No
16.08171133,1.232946814,62.62454477,Guwahati,No
31.57067976,8.145648595,13.75743633,Vijaipur,Yes
31.96667928,4.209435733,6.184290846,Guwahati,Yes
18.19750093,5.253785143,34.88024919,Guwahati,Yes
36.49507969,81.94966573,98.22681201,Guwahati,No
36.29868794,51.47231468,50.77564894,Guwahati,No
37.69607164,60.59202811,48.23764313,Guwahati,No
23.6463332,1.692379541,32.38772322,Guwahati,Yes
43.48217583,81.09782684,33.10063654,Guwahati,No
17.95464887,7.34160005,91.47403598,Bangalore,No
27.0033637,13.30216647,96.4920596,Vijaipur,No
47.61322099,38.9464743,37.79627934,Guwahati,No
25.8744583,0,24.12740738,Vijaipur,Yes
37.10463568,7.476499106,73.64772816,Bangalore,No
25.28600911,13.41320922,60.1413197,Bangalore,No
16.84743017,7.409832967,29.68016606,Vijaipur,No
34.95602038,62.84658235,22.30798928,Vijaipur,No
48.44574872,67.92987332,36.13393127,Bangalore,No
23.42243651,12.91366653,0,Vijaipur,Yes
34.13383371,8.587527163,5.641975104,Guwahati,Yes
34.13196813,43.81609394,87.15306877,Vijaipur,No
31.32520529,8.199000825,20.60368312,Guwahati,Yes
30.79095088,6.77337078,68.11442808,Bangalore,No
24.69469233,16.02561864,21.90844563,Guwahati,Yes
20.66779564,11.53050599,66.48231401,Guwahati,No
26.2934754,12.26208937,0,Vijaipur,Yes
29.95704811,5.873582019,3.408738727,Guwahati,Yes
30.31308352,8.519791461,43.3975881,Guwahati,No
24.34596731,9.190294846,21.98890655,Vijaipur,Yes
28.45478078,9.405530319,100.1758628,Bangalore,No
25.52305733,8.836033373,60.89517208,Guwahati,No
30.74978377,9.551099797,34.91759398,Guwahati,Yes
29.03805209,4.575925573,87.95367325,Vijaipur,No
35.15975105,16.04754015,28.2001891,Guwahati,No
39.00234663,66.01041534,92.83222348,Guwahati,No
22.65554859,8.512539088,10.18198792,Vijaipur,Yes
30.87611925,11.78107125,7.867720104,Bangalore,Yes
34.00229321,12.39939013,74.01575649,Bangalore,No
19.98154934,9.26327005,0,Bangalore,Yes
25.56465844,0,36.53882739,Guwahati,No
17.71596623,7.47331415,52.84856367,Vijaipur,No
32.54369911,12.33944229,70.08247195,Bangalore,No
15.874391,0.920414172,12.81708978,Vijaipur,No
24.27792321,6.772908675,72.81704887,Guwahati,No
31.65443899,10.83916318,15.25204004,Guwahati,Yes
21.54556171,3.839777178,16.95813238,Guwahati,Yes
24.66940201,5.564814497,60.16894968,Bangalore,No
9.153381798,11.96922607,66.98833712,Guwahati,No
23.40928276,13.70937156,19.95812673,Guwahati,Yes
16.35662538,3.619612555,92.5870847,Guwahati,No
21.00546515,0.584984571,5.370410416,Bangalore,Yes
38.22028871,35.22104622,28.69971402,Vijaipur,Yes
22.85278894,13.5309788,67.29524751,Bangalore,No
24.79921141,11.55851712,103.0560559,Bangalore,No
41.3028762,73.32145,43.183941,Vijaipur,No
29.38033662,11.53500915,10.78141014,Guwahati,Yes
27.31956016,8.320503675,39.62548481,Bangalore,Yes
24.82167674,1.968705546,37.81267984,Vijaipur,Yes
20.9471372,11.71854348,59.11985623,Guwahati,No
17.44336573,6.654892075,37.30204284,Bangalore,Yes
44.83581343,100.4625553,60.96763239,Vijaipur,No
44.90026055,77.00783354,85.72375312,Bangalore,No
45.91919949,45.69562085,30.98169691,Vijaipur,No
31.42934494,7.089109676,83.48579555,Bangalore,No
30.28041075,2.181015491,21.0517404,Bangalore,Yes
31.75563432,15.44144559,28.20188193,Vijaipur,Yes
31.67500994,12.6659009,85.24902871,Guwahati,No
35.37437834,2.513956139,89.08246476,Guwahati,No
28.98061431,7.101959292,6.293882019,Vijaipur,Yes
23.42302094,13.74887741,0,Guwahati,Yes
18.88134042,4.253457122,61.52867974,Vijaipur,No
22.4549498,1.195856212,0.582889572,Vijaipur,Yes
17.34651718,5.562305438,81.31758746,Guwahati,No
50.24671902,67.92684309,52.30398006,Guwahati,No
31.9079986,11.47844612,40.06051658,Vijaipur,Yes
40.08789673,81.07476132,51.17669899,Guwahati,No
29.32780407,4.469171715,37.42104417,Bangalore,Yes
33.49647197,13.89112684,71.44051235,Bangalore,No
16.67812921,12.0436484,59.25222078,Guwahati,No
25.0125281,4.96998129,61.94421019,Vijaipur,No
27.2393971,8.577164321,14.82616888,Vijaipur,Yes
27.03738572,10.2378239,70.76009251,Vijaipur,No
29.66653352,4.746787952,78.79537701,Vijaipur,No
27.57929639,14.33832554,31.01002234,Bangalore,No
40.48046393,51.45198327,47.1634161,Guwahati,No
28.84463049,14.21620446,36.29407043,Vijaipur,Yes
15.64824352,8.837923056,107.6833897,Guwahati,No
29.67719533,7.089889237,36.58197885,Vijaipur,No
24.6974166,5.779827622,93.47223935,Bangalore,No
21.57435319,1.051707912,0,Guwahati,Yes
27.73536127,9.948715307,78.25387674,Bangalore,No
29.96387936,2.224847394,38.37452143,Vijaipur,No
31.14408782,6.224247575,70.8301818,Bangalore,No
27.52118067,7.193272634,5.572378001,Bangalore,Yes
28.20171612,3.406388875,74.41371837,Guwahati,No
28.85747995,11.8047365,58.32464043,Vijaipur,No
33.54585134,12.7745848,91.00595301,Guwahati,No
50.3599819,46.75113409,32.2615357,Bangalore,No
36.90911191,56.59328715,28.13789574,Guwahati,No
31.33074238,15.05065642,60.20504555,Guwahati,No
24.1810212,15.38437791,31.21388541,Vijaipur,Yes
42.6296791,49.26613743,80.39320767,Vijaipur,No
33.69947107,12.0972911,6.073357417,Vijaipur,Yes
43.54348312,71.90796357,42.34287684,Bangalore,No
49.39502767,62.72739377,78.17323248,Vijaipur,No
47.73756616,39.54840203,84.80512891,Vijaipur,No
38.47838844,82.63950095,34.13535192,Vijaipur,No
30.29392149,11.60575277,10.61912824,Guwahati,Yes
26.49890581,3.314222378,37.6091586,Bangalore,No
25.84835503,11.88990718,8.411964727,Guwahati,Yes
24.13801481,5.354214004,11.45279016,Guwahati,Yes
25.96362534,8.937866628,2.021221734,Vijaipur,Yes
22.43720324,8.246321218,52.26175549,Bangalore,No
16.90830501,2.670700688,68.4661583,Vijaipur,No
15.62541339,9.371412829,73.94718573,Bangalore,No
40.69317759,55.55831638,71.76873371,Bangalore,No
10.7855407,9.56803429,78.56124857,Vijaipur,No
19.75356103,10.38510442,31.80754517,Guwahati,Yes
35.80834756,11.85486777,58.32896977,Guwahati,No
20.41677458,1.98709573,0,Vijaipur,Yes
29.45495914,5.986192867,20.4279153,Bangalore,Yes
41.20909565,53.02086695,15.82501444,Guwahati,No
43.58101662,51.92720824,10.32421539,Bangalore,No
14.63119963,12.871369,24.1670552,Guwahati,Yes
45.4099128,89.95066019,70.8903764,Bangalore,No
28.53011535,3.513543511,29.89845678,Bangalore,Yes
35.18418668,14.07621064,31.81517968,Vijaipur,No
14.64288733,3.384797662,92.18456361,Guwahati,No
28.31759406,6.458827555,94.46514325,Bangalore,No
15.46579041,0.747357016,45.76368474,Vijaipur,No
21.34322998,9.096780066,91.75924034,Vijaipur,No
27.11294719,6.265278775,83.09240987,Bangalore,No
21.11769555,8.653121474,15.56059961,Vijaipur,No
23.13070861,4.180728703,98.77999096,Guwahati,No
13.50375231,14.60398778,71.17799464,Vijaipur,No
32.78188127,13.90658264,59.59429099,Bangalore,No
28.29161753,0.151080198,28.54454108,Bangalore,Yes
37.35949037,60.80177457,51.59648362,Bangalore,No
26.54685783,7.950159709,44.99195136,Vijaipur,Yes
20.30384602,3.506278292,77.23087955,Vijaipur,No
34.21680859,82.0621069,69.48222362,Guwahati,No
15.84633863,7.464600733,52.77158654,Guwahati,No
24.53839787,3.748042709,67.53007353,Guwahati,No
31.53811426,6.625136954,42.45281613,Guwahati,Yes
13.29055138,14.06005797,38.28066701,Bangalore,Yes
20.86506869,5.626819861,74.74488949,Bangalore,No
39.37980681,50.10921578,61.69253726,Guwahati,No
46.57335886,95.36032019,61.8913931,Guwahati,No
29.72360973,1.925761971,61.13115104,Vijaipur,No
37.37619952,75.9492066,80.91980189,Bangalore,No
44.19535798,36.54567647,55.7748578,Guwahati,No
48.36611893,50.51096607,36.31589085,Bangalore,No
24.15237909,9.066036293,36.48639541,Vijaipur,No
24.27018108,4.257066606,77.05932753,Guwahati,No
24.79035646,12.18593173,8.143161644,Vijaipur,Yes
34.67488449,3.293015272,28.28951638,Guwahati,No
30.19997956,15.99795296,36.07714033,Vijaipur,No
20.28034814,6.506833084,54.21974887,Bangalore,No
25.87312599,1.414088864,69.29359392,Bangalore,No
53.77212779,46.14680802,34.85548436,Bangalore,No
20.38139717,12.64293844,102.4891969,Guwahati,No
26.67239739,14.70715322,62.92460216,Bangalore,No
23.22199958,3.107015821,76.7644003,Guwahati,No
23.26568868,13.03561559,48.07870477,Guwahati,No
13.27932298,12.11535776,5.646214077,Bangalore,No
28.50770942,2.748211159,98.74777858,Bangalore,No
23.85604499,8.848005494,77.56000482,Guwahati,No
50.91074645,41.73965201,47.67820767,Bangalore,No
20.14187108,11.58398079,58.34055658,Guwahati,No
22.61732667,3.756073371,36.78088642,Bangalore,Yes
24.77220398,2.299203585,62.95092317,Bangalore,No
20.01264329,0.959462671,52.05128505,Guwahati,No
24.43176497,5.954536634,20.48394133,Vijaipur,Yes
12.81962067,12.54027301,94.36730305,Vijaipur,No
24.96578835,13.31292974,2.481276579,Guwahati,Yes
24.3726801,2.563670703,13.38567861,Bangalore,Yes
44.82254246,61.00436045,16.66564205,Vijaipur,No
33.88538591,12.61657398,10.7083061,Vijaipur,No
25.92879373,15.99376342,9.827391537,Bangalore,Yes
23.51816184,7.968536559,91.15525383,Vijaipur,No
32.63853305,12.19454977,0.048532633,Guwahati,Yes
33.20992949,0,8.943833886,Vijaipur,Yes
35.89215228,4.582218661,27.5043148,Vijaipur,Yes
13.77012743,8.706620257,30.08639744,Bangalore,Yes
20.95166561,11.23489064,70.29496068,Bangalore,No
26.88276412,10.52159986,100.0104787,Vijaipur,No
40.8965694,52.70945204,78.64142067,Vijaipur,No
17.30989819,3.610817471,1.762191426,Bangalore,Yes
40.20893456,38.46169254,36.05525896,Guwahati,No
27.32501231,6.445889578,18.00569382,Bangalore,Yes
14.90171143,5.364911321,61.46369284,Bangalore,No
18.16591706,7.812192658,98.35142484,Guwahati,No
21.86795698,3.592179467,53.49671825,Guwahati,No
19.85381798,3.206433157,56.43972063,Guwahati,Yes
24.28942797,5.814024908,55.6611441,Guwahati,No
25.46509924,2.751423628,86.61819401,Bangalore,No
20.99015929,14.71159344,6.019703728,Guwahati,Yes
23.53073924,9.740171069,49.93971233,Guwahati,No
16.63131654,7.815856846,79.56752063,Guwahati,No
39.22135077,3.089591526,41.93107019,Bangalore,Yes
51.58104105,97.20614961,77.04883898,Vijaipur,No
13.85596633,14.69740042,88.76722087,Bangalore,No
37.36536488,8.580059604,6.827916671,Guwahati,Yes
15.45260464,0.5365218,0,Guwahati,No
17.53720546,7.961486546,93.89225341,Vijaipur,No
12.49923674,5.246275616,55.57138987,Bangalore,No
24.16143299,11.94092906,85.88869236,Bangalore,No
